,Formula,Elements,Composition,Symmetry,Crystal system,Density [g/m$^3$],Volume [$\mathring{A}^3$],Bulk modulus[GPa],Shear modulus [GPa],Poisson,Metal,Experimental report
2177,Si2Pd9,"[Element Pd, Element Si]",Si2 Pd9,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,10.483159774435295,642.4418909360118,163.2779860179939,37.345634313913294,0.393739339910227,True,True
2178,NbGaO4,"[Element Ga, Element Nb, Element O]",Nb1 Ga1 O4,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='C2/m' number=12 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.950024551687939,152.04892416432648,163.3410025745644,59.49814794175168,0.3375909262227526,False,False
2179,HfAlPt,"[Element Al, Element Hf, Element Pt]",Hf1 Al1 Pt1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P-62c' number=190 point_group='-6m2' symprec=0.1 version='1.16.2',hex_,12.837891625638107,310.86325056365797,163.34567509071778,75.5232504655612,0.29969442593793655,True,True
2180,ScAlRh2,"[Element Al, Element Rh, Element Sc]",Sc1 Al1 Rh2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.7748844887352195,59.320772363519445,163.36641394186665,83.7305568492225,0.28112702483579755,True,False
2181,HfAlPd2,"[Element Al, Element Hf, Element Pd]",Hf1 Al1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.705462494199327,64.88488024045945,163.46999158724762,26.27016434124029,0.4237337696388475,True,True
2182,YB2,"[Element B, Element Y]",Y1 B2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.0358612178924975,36.4457646728228,163.6841934235114,151.07049871519627,0.1470992003110511,True,True
2183,Zn(FeO2)2,"[Element Fe, Element O, Element Zn]",Zn1 Fe2 O4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.335785441202922,150.06237695876197,163.7429845788235,72.05265095172555,0.30812620982463057,False,True
2184,HfCo2Sn,"[Element Co, Element Hf, Element Sn]",Hf1 Co2 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.480456383066057,60.035414345048835,163.78682452581572,77.55564272733544,0.2955173693327393,True,True
2185,CuRhO2,"[Element Cu, Element O, Element Rh]",Cu1 Rh1 O2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,7.024418962510328,46.91270234409874,163.96061587784993,44.687706873313076,0.3750738655465174,False,True
2186,ZrCo2,"[Element Co, Element Zr]",Zr1 Co2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.306388064573891,83.59897427051912,164.0442765460878,76.12220284359651,0.2990632766300406,True,True
2187,Zr2CoTc,"[Element Co, Element Tc, Element Zr]",Zr2 Co1 Tc1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.245869218433395,68.3440056879729,164.20195925863194,69.31297244385897,0.31497424650351535,True,False
2188,SiNi,"[Element Ni, Element Si]",Si1 Ni1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.0601731143436215,95.11263185898753,164.218581970404,81.76886025452137,0.2864762597819599,True,True
2189,Ni3Sn,"[Element Ni, Element Sn]",Ni3 Sn1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,9.757069127611178,100.33968954172492,164.25987018242978,65.57590816730884,0.3238329183574495,True,True
2190,TiGaPd2,"[Element Ga, Element Pd, Element Ti]",Ti1 Ga1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.15950231951782,59.90411974758063,164.36718679950843,5.279452966169767,0.48411019032247987,True,False
2191,YbMnO3,"[Element Mn, Element O, Element Yb]",Yb1 Mn1 O3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,9.277694254408901,197.5789775819768,164.44121084354043,100.24824173728501,0.24666528330475182,False,True
2192,HfAlNi2,"[Element Al, Element Hf, Element Ni]",Hf1 Al1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.78064914920402,54.81424351741538,164.50448359337406,48.86036229174998,0.36487079266875866,True,True
2193,MnSiNi,"[Element Mn, Element Ni, Element Si]",Mn1 Si1 Ni1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.553579482986525,143.63236102201853,164.58637655957656,86.26020689480444,0.2769206952537474,True,True
2194,Zr2CuOs,"[Element Cu, Element Os, Element Zr]",Zr2 Cu1 Os1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.339658274892413,70.05715029746044,164.73823111909434,45.96267866532952,0.3723678155198471,True,False
2195,La2Hf2O7,"[Element Hf, Element La, Element O]",La2 Hf2 O7,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.0106159059454,309.60629513355906,164.8165474486595,89.22538580637966,0.2706976103924847,False,True
2196,LiBePt2,"[Element Be, Element Li, Element Pt]",Li1 Be1 Pt2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,14.45839605826584,46.64280088656353,164.89140141738145,81.39721566754943,0.28805436395656514,True,False
2197,Zr2Fe3Si,"[Element Fe, Element Si, Element Zr]",Zr2 Fe3 Si1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,7.163296861472766,175.28172466994133,165.00666572549588,93.06492038676473,0.26262377012052435,True,True
2198,Zr2CS,"[Element C, Element S, Element Zr]",Zr2 C1 S1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,6.066241240830939,124.01467018125186,165.00914931322674,111.77578890813209,0.2236934920895147,True,True
2199,Ca(CoO2)2,"[Element Ca, Element Co, Element O]",Ca1 Co2 O4,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,5.639435697074167,261.4044132856434,165.0935051387947,73.85820463205802,0.30534217222357074,False,True
2200,Be2Nb3,"[Element Be, Element Nb]",Be2 Nb3,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mbm' number=127 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,6.846974142902572,143.9334137584123,165.1096820445519,78.40610585974284,0.2950114118317654,True,True
2201,LaCrO3,"[Element Cr, Element La, Element O]",La1 Cr1 O3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.706217884389386,236.61766314523803,165.1245106725035,86.25208943508775,0.2775577117295618,False,True
2202,Nb3Sn,"[Element Nb, Element Sn]",Nb3 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.743524434942238,150.9566578296182,165.19710186240076,28.440434670457293,0.41859147313345896,True,True
2203,Lu2WO6,"[Element Lu, Element O, Element W]",Lu2 W1 O6,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2/c' number=13 point_group='2/m' symprec=0.1 version='1.16.2',mono,9.918723967610338,421.73100314243635,165.51334799315913,80.19884567125476,0.29141640928751367,False,True
2204,ScIr,"[Element Ir, Element Sc]",Sc1 Ir1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.814075985012227,33.336071853178986,165.68181906068207,75.35761224839004,0.3025230394290849,True,True
2205,CaPd3O4,"[Element Ca, Element O, Element Pd]",Ca1 Pd3 O4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.3267113202900775,191.89108765233,165.79899561755278,54.98381893730677,0.3506904520550623,True,True
2206,NbFeSb,"[Element Fe, Element Nb, Element Sb]",Nb1 Fe1 Sb1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,8.567236262108185,52.43169450533423,165.81885574707502,81.28844695167663,0.2893153851224824,False,True
2207,TiAlPd2,"[Element Al, Element Pd, Element Ti]",Ti1 Al1 Pd2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.963283861274216,59.990082694593504,165.87556300738316,30.411682232135043,0.4136094537223796,True,False
2208,NdFeO3,"[Element Fe, Element Nd, Element O]",Nd1 Fe1 O3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.880891673755685,239.47778048389097,165.89718200773783,78.86209104507192,0.2948271783192349,False,True
2209,TiGaNi2,"[Element Ga, Element Ni, Element Ti]",Ti1 Ga1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.866307849734964,49.602451823418185,165.92942868101971,40.41260822601578,0.3873674997858382,True,True
2210,As2Os,"[Element As, Element Os]",As2 Os1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnnm' number=58 point_group='mmm' symprec=0.1 version='1.16.2',ortho,11.02793169102378,102.41355313495791,166.00660280630382,118.57909280907441,0.21153266919649416,False,True
2211,Hf2CoP,"[Element Co, Element Hf, Element P]",Hf2 Co1 P1,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/m' number=11 point_group='2/m' symprec=0.1 version='1.16.2',mono,11.637788142175975,127.52822811117875,166.05588597198624,86.26064131510711,0.27860250411744136,True,True
2212,Ti2ZnRe,"[Element Re, Element Ti, Element Zn]",Ti2 Zn1 Re1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.522597336603056,60.570475091543095,166.16344100248688,62.32218708678706,0.33330742637237143,True,False
2213,Y(SiOs)2,"[Element Os, Element Si, Element Y]",Y1 Si2 Os2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,10.437844518207601,83.60677042473905,166.33047517607332,84.67248176680643,0.282394078059704,True,True
2214,BePd2,"[Element Be, Element Pd]",Be1 Pd2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mmm' number=139 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,9.885862475818971,37.26475217742036,166.35518801347973,66.21246343495991,0.3243011574392705,True,True
2215,CaPt5,"[Element Ca, Element Pt]",Ca1 Pt5,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6/mmm' number=191 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,15.447909761433532,109.15872290140075,166.40402675574236,71.44637685070427,0.3122001629182744,True,True
2216,SrRuO3,"[Element O, Element Ru, Element Sr]",Sr1 Ru1 O3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.458339792097221,243.42479049130682,166.41283441728643,70.4335278344515,0.31454190132836235,True,True
2217,Sc(AlC)3,"[Element Al, Element C, Element Sc]",Sc1 Al3 C3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,3.3185154128728196,162.05768011564902,166.44030295641966,138.3288586791271,0.1745967793316169,False,True
2218,ScMn2,"[Element Mn, Element Sc]",Sc1 Mn2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.05263246755157,203.54109643401657,166.49010222037714,38.25789868773279,0.3932790814006714,True,True
2219,Ti3Pt,"[Element Pt, Element Ti]",Ti3 Pt1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.860717410627826,126.94224354720104,166.4937822758696,57.78858716193151,0.3444508209471709,True,True
2220,Y2Fe2O7,"[Element Fe, Element O, Element Y]",Y2 Fe2 O7,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,5.373775801199993,248.13178240274013,166.54448809989952,70.56864294692029,0.3143588684168124,True,False
2221,Ti2FeO5,"[Element Fe, Element O, Element Ti]",Ti2 Fe1 O5,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmcm' number=63 point_group='mmm' symprec=0.1 version='1.16.2',ortho,4.181130475273442,183.94116000975214,166.66425597502408,60.36160644662915,0.3384193756469473,False,True
2222,Hf2NiP,"[Element Hf, Element Ni, Element P]",Hf2 Ni1 P1,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/m' number=11 point_group='2/m' symprec=0.1 version='1.16.2',mono,11.58832045003054,128.00389231298215,166.7090632008086,93.53447163589931,0.2636672256025559,True,True
2223,ZrZnNi4,"[Element Ni, Element Zn, Element Zr]",Zr1 Zn1 Ni4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,8.6079113092006,75.50565135706988,166.81991145510938,71.08537610556189,0.3134389356065122,True,True
2224,ScNbO4,"[Element Nb, Element O, Element Sc]",Sc1 Nb1 O4,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2/c' number=13 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.713655860090216,142.22346585957226,166.88499790560718,61.47991021587886,0.33594709263088385,False,True
2225,YRu2,"[Element Ru, Element Y]",Y1 Ru2,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,9.11793617893185,212.01859482785738,166.91440452231404,42.97053035738233,0.38145270143282484,True,True
2226,Ce(P3Ru)4,"[Element Ce, Element P, Element Ru]",Ce1 P12 Ru4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='1.16.2',cubic,5.820627060904263,261.34444139276223,167.06875707400576,109.69322955648545,0.23065971714652572,False,True
2227,Y2Si4CN6,"[Element C, Element N, Element Si, Element Y]",Y2 Si4 C1 N6,crystal_system=<CrystalSystem.mono: 'Monoclinic'> symbol='P2_1/c' number=14 point_group='2/m' symprec=0.1 version='1.16.2',mono,4.140778051130742,619.5046612802648,167.15818761501237,100.82304676634615,0.24890391770424028,False,True
2228,Nb3Ga2,"[Element Ga, Element Nb]",Nb3 Ga2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mbm' number=127 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,8.2353274062764,168.63435222528005,167.16059802445625,96.82467379806552,0.2572531495208452,True,True
2229,Al3Ni5,"[Element Al, Element Ni]",Al3 Ni5,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmmm' number=65 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.879616056635388,90.37206581100932,167.18587064192258,74.7401807834489,0.30546468753917133,True,True
2230,YCoC2,"[Element C, Element Co, Element Y]",Y1 Co1 C2,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Amm2' number=38 point_group='mm2' symprec=0.1 version='1.16.2',ortho,5.9789085072397885,47.731284494518725,167.26120358804081,94.52186919431989,0.26223125804350994,True,True
2231,Al2Ru,"[Element Al, Element Ru]",Al2 Ru1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Fddd' number=70 point_group='mmm' symprec=0.1 version='1.16.2',ortho,6.245654124184848,82.4376362145777,167.31725771938164,103.36190664736858,0.24386361130832537,False,True
2232,BaNbO3,"[Element Ba, Element Nb, Element O]",Ba1 Nb1 O3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3m' number=221 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.541520966089961,70.62797941745364,167.45715176643,89.574012744157,0.27301791065258435,True,True
2233,Sc2O3,"[Element O, Element Sc]",Sc2 O3,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Ia-3' number=206 point_group='m-3' symprec=0.1 version='1.16.2',cubic,3.818904932303188,479.72910891946253,167.5755719170084,79.38296684420823,0.29544327499340006,False,True
2234,Ir2S3,"[Element Ir, Element S]",Ir2 S3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3c' number=167 point_group='-3m' symprec=0.1 version='1.16.2',trig,9.693179459505735,164.6731569089483,167.60702640802327,86.37312428107965,0.28010699078357926,False,False
2235,TiVO3,"[Element O, Element Ti, Element V]",Ti1 V1 O3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3' number=148 point_group='-3' symprec=0.1 version='1.16.2',trig,4.658575783530177,104.65784905784909,167.67943946134045,74.46449359181977,0.30658667270281215,True,False
2236,MnPt,"[Element Mn, Element Pt]",Mn1 Pt1,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='P4/mmm' number=123 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,13.806613246286044,60.14094344902484,167.79874319700832,71.52634691117825,0.3133844020885198,True,True
2237,MnBe2Pt,"[Element Be, Element Mn, Element Pt]",Mn1 Be2 Pt1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,10.032818340056659,44.36455627121703,168.0729375390856,44.852641008196116,0.37746774838127306,True,False
2238,NbSbRu,"[Element Nb, Element Ru, Element Sb]",Nb1 Sb1 Ru1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='F-43m' number=216 point_group='-43m' symprec=0.1 version='1.16.2',cubic,8.903879238228733,58.88361462561361,168.10738726625794,66.3054805641691,0.3257038154786864,False,True
2239,TiCo2Sn,"[Element Co, Element Sn, Element Ti]",Ti1 Co2 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.485664662065826,55.662034754052094,168.18281506686304,73.62579946493165,0.3089871691512525,True,True
2240,V3Ga,"[Element Ga, Element V]",V3 Ga1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.834443953341236,108.14305317215974,168.27451881496802,37.78585063363599,0.3955440594817222,True,True
2241,MnZnRh2,"[Element Mn, Element Rh, Element Zn]",Mn1 Zn1 Rh2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.959133773089812,54.38205650694362,168.41090432732494,60.12402630382252,0.34047941204404175,True,False
2242,Tl2Pt2O7,"[Element O, Element Pt, Element Tl]",Tl2 Pt2 O7,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,11.385389281494708,265.7152037150163,168.42814327650052,83.10211261577872,0.2881440856794226,False,True
2243,Ti3Ir,"[Element Ir, Element Ti]",Ti3 Ir1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Pm-3n' number=223 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,8.92368452675162,124.97952086848798,168.45264170792143,13.062030920633541,0.4622062265302296,True,True
2244,SrTiO3,"[Element O, Element Sr, Element Ti]",Sr1 Ti1 O3,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4/mcm' number=140 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,5.093987781835845,119.62507795144641,168.4715734450354,102.28859555683061,0.2475200655931097,False,True
2245,Zn(GaO2)2,"[Element Ga, Element O, Element Zn]",Zn1 Ga2 O4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.151538832288072,145.1475013418485,168.53079326838315,77.57615692371633,0.3004620824739795,False,True
2246,ZrPd3,"[Element Pd, Element Zr]",Zr1 Pd3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,10.62338506532587,256.6506679453874,168.75539993698982,79.30537798773926,0.29685136456110417,True,True
2247,TiZnNi2,"[Element Ni, Element Ti, Element Zn]",Ti1 Zn1 Ni2,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.794914269543641,49.137755383391394,169.00740014084977,49.92730153141598,0.3655336757921832,True,False
2248,MnCo2Sn,"[Element Co, Element Mn, Element Sn]",Mn1 Co2 Sn1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,9.167999298343926,52.80008124376353,169.1111802836611,78.00467228688021,0.3001035883116657,True,True
2249,HfPd5,"[Element Hf, Element Pd]",Hf1 Pd5,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Cmmm' number=65 point_group='mmm' symprec=0.1 version='1.16.2',ortho,12.634257635335715,93.39388901134596,169.12816301885493,69.81042058238812,0.3185783881235475,True,False
2250,Ga2CoO4,"[Element Co, Element Ga, Element O]",Ga2 Co1 O4,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fd-3m' number=227 point_group='-3m' symprec=0.1 version='1.16.2',cubic,5.989544234396211,290.96498913207864,169.2359459912401,73.02614681066392,0.31137797496617015,False,False
2251,HfSiPd,"[Element Hf, Element Pd, Element Si]",Hf1 Si1 Pd1,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,10.83607675265343,191.85587820526695,169.3478393303961,92.47543459703542,0.26901120056627287,True,True
2252,LiCo2Si,"[Element Co, Element Li, Element Si]",Li1 Co2 Si1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,6.4144282564244435,39.580241091027155,169.47867032370175,115.32441306233088,0.22267137681658444,True,False
2253,MnCoO3,"[Element Co, Element Mn, Element O]",Mn1 Co1 O3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3' number=148 point_group='-3' symprec=0.1 version='1.16.2',trig,5.588165711348426,96.19991342161018,169.82962907994414,70.55341983744472,0.3175475677120434,True,True
2254,Ba9Nb10O30,"[Element Ba, Element Nb, Element O]",Ba9 Nb10 O30,crystal_system=<CrystalSystem.tri: 'Triclinic'> symbol='P-1' number=2 point_group='-1' symprec=0.1 version='1.16.2',tri,6.300617748558626,697.0915247356853,169.88448271800453,93.05018980635478,0.26841804840954,True,False
2255,Ti8C5,"[Element C, Element Ti]",Ti8 C5,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,4.5720722745658255,160.89014492087287,169.9106123273737,115.10375090253372,0.22367830881989884,True,True
2256,Hf2CoTc,"[Element Co, Element Hf, Element Tc]",Hf2 Co1 Tc1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,13.031161536217283,65.48709681534982,170.05373243224676,81.62133180073877,0.2931131933079745,True,False
2257,LaWN3,"[Element La, Element N, Element W]",La1 W1 N3,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R3c' number=161 point_group='3m' symprec=0.1 version='1.16.2',trig,9.31880756968257,129.9967779367397,170.2865842633327,57.45837868401375,0.34834626373351624,False,False
2258,SmFeO3,"[Element Fe, Element O, Element Sm]",Sm1 Fe1 O3,crystal_system=<CrystalSystem.ortho: 'Orthorhombic'> symbol='Pnma' number=62 point_group='mmm' symprec=0.1 version='1.16.2',ortho,7.188793032592718,234.87355529137713,170.33039045850484,80.6254651004657,0.2955801270716824,False,True
2259,P3Ir,"[Element Ir, Element P]",P3 Ir1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Im-3' number=204 point_group='m-3' symprec=0.1 version='1.16.2',cubic,7.278319758061882,260.21569759251463,170.40206868821696,113.80204821688831,0.22687869135174954,False,True
2260,ZrNi3,"[Element Ni, Element Zr]",Zr1 Ni3,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,8.663531438465704,102.46839176816518,170.47582534687757,70.09891739495811,0.3191855481034443,True,True
2261,Ti2NiMo,"[Element Mo, Element Ni, Element Ti]",Ti2 Ni1 Mo1,crystal_system=<CrystalSystem.cubic: 'Cubic'> symbol='Fm-3m' number=225 point_group='m-3m' symprec=0.1 version='1.16.2',cubic,7.214910586666127,57.623007757214154,170.58658793234918,78.79321630408124,0.2998658402572407,True,False
2262,CaHfN2,"[Element Ca, Element Hf, Element N]",Ca1 Hf1 N2,crystal_system=<CrystalSystem.trig: 'Trigonal'> symbol='R-3m' number=166 point_group='-3m' symprec=0.1 version='1.16.2',trig,7.890793104034891,51.89060749641861,170.58722054980245,130.93702414491958,0.19440495124922033,False,False
2263,VP,"[Element P, Element V]",V1 P1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,5.110906094817304,53.22871920488173,170.69558393780892,111.75195610294529,0.23129603529364662,True,True
2264,LiTiO2,"[Element Li, Element O, Element Ti]",Li1 Ti1 O2,crystal_system=<CrystalSystem.tet: 'Tetragonal'> symbol='I4_1/amd' number=141 point_group='4/mmm' symprec=0.1 version='1.16.2',tet,4.185257853936155,68.88277266403847,170.74055873732914,123.37446554338848,0.20883759960533546,True,True
2265,AlV2C,"[Element Al, Element C, Element V]",Al1 V2 C1,crystal_system=<CrystalSystem.hex_: 'Hexagonal'> symbol='P6_3/mmc' number=194 point_group='6/mmm' symprec=0.1 version='1.16.2',hex_,4.943996906524432,94.63146585030746,170.7446457662095,130.9485674771749,0.19460790715345996,True,True
